time,open,high,low,close,Plot,Plot.1,Plot.2,Plot.3,Plot.4,Volume,Volume MA,Conversion Line,Base Line,Lagging Span,Lead 1,Lead 2,Plot.5,Plot.6,Plot.7,Shapes,Shapes.1,Shapes.2,Shapes.3,Shapes.4,Shapes.5,Shapes.6,vwaprizz14,vwaprizz14_ema,Plot.8,Plot.9,RIZZY-2,a boaring middle line,a_boaring_line,a_boaring_line.1,buy,sell_sig,sell_sig.1,sell_sig.2,sell_sig.3,test,RSI
2011-12-12 16:30:00,12.0,12.0,12.0,12.0,12.41858561383899,12.240000000000013,12.568999999999996,,,119,317.65,,,,,,,,,,,,,,,,36.09897684878244,46.727922692800114,36.09897684878244,46.727922692800114,12.645300724036716,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.645300724036716
2011-12-16 13:30:00,11.35,11.35,11.35,11.35,12.204868491071194,11.967500000000017,12.55533333333333,,,100,297.65,,,,,,,,,,,,,,,,33.96210525076117,45.025813700528246,33.96210525076117,45.025813700528246,2.627765286254288,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.627765286254288
2011-12-28 14:30:00,11.0,11.0,11.0,11.0,11.963894792856953,11.592500000000017,12.522999999999994,,,700,317.65,,,,,,,,,,,,,,,,20.633330524952868,41.77348261045154,20.633330524952868,41.77348261045154,1.4180127449214126,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4180127449214126
2011-12-30 15:30:00,10.82,10.83,10.82,10.83,11.737115834285564,11.295000000000012,12.497666666666666,,,826,353.95,,,,,,,,,,,,,,,,14.038627390663905,38.07550191447985,14.038627390663905,38.07550191447985,0.9798186321991408,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9798186321991408
2012-01-03 12:30:00,10.87,10.87,10.87,10.87,11.563692667428448,11.012500000000012,12.466666666666665,,,100,343.95,,,,,,,,,,,,,,,,13.035718742534911,34.73686415822053,13.035718742534911,34.73686415822053,13.551286871703965,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.551286871703965
2012-01-05 12:30:00,10.86,11.08,10.86,11.08,11.466954133942759,10.945000000000013,12.442666666666662,,,600,318.95,,,,,,,,,,,,,,,,12.476320473934948,31.76879166698245,12.476320473934948,31.76879166698245,62.946302920890254,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,62.946302920890254
2012-01-05 13:30:00,10.87,10.9,10.87,10.9,11.353563307154207,10.920000000000009,12.405999999999995,,,700,333.95,,,,,,,,,,,,,,,,20.655790380820164,30.287058162160807,20.655790380820164,30.287058162160807,31.79897028112637,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,31.79897028112637
2012-01-05 14:30:00,11.0,11.09,11.0,11.09,11.300850645723367,10.98500000000001,12.38866666666666,,,376,342.75,,,,,,,,,,,,,,,,19.98397135885837,28.913313255053826,19.98397135885837,28.913313255053826,66.64379794751338,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,66.64379794751338
2012-01-06 12:30:00,11.12,11.12,11.12,11.12,11.264680516578693,11.04750000000001,12.362999999999996,,,500,357.75,,,,,,,,,,,,,,,,21.542369654686297,27.930520775004823,21.542369654686297,27.930520775004823,71.2778598934172,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,71.2778598934172
2012-01-09 11:30:00,11.2,11.2,11.2,11.2,11.251744413262957,11.077500000000011,12.336333333333327,,,500,332.75,,,,,,,,,,,,,,,,29.546601182071047,28.14599816261365,29.546601182071047,28.14599816261365,83.50195064562693,50.0,90.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0,83.50195064562693
2012-01-09 14:30:00,11.2,11.2,11.2,11.2,11.241395530610363,11.152500000000012,12.313999999999993,,,800,367.75,,,,,,,,,,,,,,,,33.50660120228936,28.86074523457041,33.50660120228936,28.86074523457041,83.50195064562693,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,83.50195064562693
2012-01-11 14:30:00,11.1,11.1,11.1,11.1,11.213116424488295,11.155000000000012,12.282333333333328,,,100,347.75,,,,,,,,,,,,,,,,34.65245580293147,29.632973310351886,34.65245580293147,29.632973310351886,26.69507437808679,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,26.69507437808679
2012-01-12 14:30:00,11.0,11.0,11.0,11.0,11.170493139590638,11.125000000000012,12.235666666666663,,,400,357.75,,,,,,,,,,,,,,,,35.45458495850154,30.40918819677184,35.45458495850154,30.40918819677184,11.30853984350911,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,11.30853984350911
2012-01-13 12:30:00,11.1,11.1,11.1,11.1,11.15639451167251,11.100000000000012,12.186333333333328,,,905,387.3,,,,,,,,,,,,,,,,29.173971325726185,30.24449261396575,29.173971325726185,30.24449261396575,58.80108554834016,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,58.80108554834016
2012-01-18 12:30:00,10.8,10.8,10.8,10.8,11.085115609338008,11.000000000000009,12.096666666666662,,,100,386.3,,,,,,,,,,,,,,,,33.16561539914403,30.633975651989516,33.16561539914403,30.633975651989516,13.957446047658337,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,13.957446047658337
2012-01-19 12:30:00,10.5,10.5,10.5,10.5,10.968092487470406,10.85000000000001,11.936333333333328,,,1000,431.3,,,,,,,,,,,,,,,,33.23605002598087,30.980918901855034,33.23605002598087,30.980918901855034,5.527119795369401,50.0,90.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,5.527119795369401
2012-01-23 16:30:00,10.46,10.46,10.46,10.46,10.866473989976326,10.715000000000009,11.809999999999995,,,100,431.3,,,,,,,,,,,,,,,,18.2159213800402,29.278919232279726,18.2159213800402,29.278919232279726,4.7603788232720206,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7603788232720206
2012-02-01 14:30:00,10.37,10.37,10.37,10.37,10.76717919198106,10.53250000000001,11.69466666666666,,,100,431.3,,,,,,,,,,,,,,,,17.690700064847547,27.73382334328877,17.690700064847547,27.73382334328877,2.9308068334173782,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9308068334173782
2012-02-08 12:30:00,10.5,10.5,10.5,10.5,10.713743353584848,10.45750000000001,11.577999999999996,,,100,411.3,,,,,,,,,,,,,,,,16.26617931315664,26.20480413927115,16.26617931315664,26.20480413927115,54.00209870625569,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,54.00209870625569
2012-02-10 11:30:00,9.53,9.53,9.53,9.53,10.47699468286788,10.215000000000009,11.43433333333333,,,100,411.3,,,,,,,,,,,,,,,,18.135849793189152,25.128943559793548,18.135849793189152,25.128943559793548,6.100883471560523,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.100883471560523
2012-02-10 13:30:00,9.56,9.6,9.56,9.6,10.301595746294304,10.000000000000009,11.327666666666662,,,400,425.35,,,,,,,,,,,,,,,,11.768559295218225,23.34755899118351,11.768559295218225,23.34755899118351,16.757890930302167,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.757890930302167
2012-02-14 11:30:00,9.85,9.85,9.85,9.85,10.211276597035443,9.870000000000012,11.232666666666665,,,285,434.6,,,,,,,,,,,,,,,,9.227154812406738,21.464838434013274,9.227154812406738,21.464838434013274,54.026979235213176,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,54.026979235213176
2012-02-14 12:30:00,9.94,9.95,9.94,9.95,10.159021277628355,9.732500000000012,11.13933333333333,,,632,431.2,,,,,,,,,,,,,,,,8.967251980293598,19.79849357351732,8.967251980293598,19.79849357351732,66.15089418789509,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,66.15089418789509
2012-02-16 16:30:00,9.7,9.7,9.7,9.7,10.067217022102684,9.775000000000013,11.046666666666663,,,698,424.8,,,,,,,,,,,,,,,,18.545652263639578,19.631448065533622,18.545652263639578,19.631448065533622,28.530653719796604,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,28.530653719796604
2012-02-17 12:30:00,9.52,9.52,9.52,9.52,9.957773617682149,9.755000000000011,10.947333333333328,,,700,454.8,,,,,,,,,,,,,,,,18.611799942305524,19.49549498243654,18.611799942305524,19.49549498243654,15.6853796471908,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6853796471908
2012-02-21 12:30:00,9.48,9.48,9.48,9.48,9.862218894145716,9.66250000000001,10.856666666666662,,,200,434.8,,,,,,,,,,,,,,,,14.99153869492703,18.894967477435273,14.99153869492703,18.894967477435273,13.070050269906046,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.070050269906046
2012-02-21 13:30:00,9.6,9.65,9.6,9.61,9.811775115316577,9.577500000000011,10.755666666666665,,,1639,481.75,,,,,,,,,,,,,,,,13.54366561166243,18.18146056199889,13.54366561166243,18.18146056199889,58.28274728862046,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,58.28274728862046
2012-02-21 15:30:00,9.61,9.61,9.61,9.61,9.77142009225326,9.55500000000001,10.66133333333333,,,119,468.9,,,,,,,,,,,,,,,,19.896964887234372,18.410194472030287,19.896964887234372,18.410194472030287,58.28274728862046,50.0,90.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0,58.28274728862046
2012-02-22 13:30:00,9.57,9.57,9.57,9.57,9.731136073802608,9.56750000000001,10.563666666666665,,,160,451.9,,,,,,,,,,,,,,,,20.02048993860555,18.624900534240325,20.02048993860555,18.624900534240325,35.53546175022838,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,35.53546175022838
2012-02-22 16:30:00,9.59,9.6,9.59,9.6,9.704908859042089,9.597500000000009,10.483,,,1100,481.9,,,,,,,,,,,,,,,,20.504210065149127,18.875475138361498,20.504210065149127,18.875475138361498,59.33960020911541,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,59.33960020911541
2012-03-12 10:30:00,9.94,9.94,9.94,9.94,9.75192708723367,9.68000000000001,10.414333333333332,,,100,446.9,,,,,,,,,,,,,,,,21.463330281406588,19.22052249076751,21.463330281406588,19.22052249076751,95.6605209151232,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,95.6605209151232
2012-03-19 09:30:00,9.6,9.6,9.6,9.6,9.721541669786935,9.677500000000009,10.355999999999998,,,300,456.9,,,,,,,,,,,,,,,,25.593830316325377,20.07029686750856,25.593830316325377,20.07029686750856,34.3293740999152,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,34.3293740999152
2012-04-09 12:30:00,9.55,9.55,9.55,9.55,9.687233335829552,9.672500000000012,10.307666666666666,,,100,441.9,,,,,,,,,,,,,,,,24.370334286306548,20.64363519001496,24.370334286306548,20.64363519001496,28.88295506825517,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,28.88295506825517
2012-04-20 14:30:00,9.25,9.25,9.25,9.25,9.599786668663642,9.585000000000012,10.255,,,1500,471.65,,,,,,,,,,,,,,,,23.72325052456233,21.05425056795461,23.72325052456233,21.05425056795461,9.946529767183877,50.0,90.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,9.946529767183877
2012-04-30 13:30:00,9.2,9.2,9.2,9.2,9.519829334930913,9.400000000000013,10.199333333333332,,,200,476.65,,,,,,,,,,,,,,,,13.318355466754198,20.022797887794553,13.318355466754198,20.022797887794553,8.162647589668353,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.162647589668353
2012-05-07 09:30:00,9.53,9.54,9.53,9.54,9.52386346794473,9.385000000000012,10.148,,,682,460.75,,,,,,,,,,,,,,,,12.817102474992538,19.062038499420947,12.817102474992538,19.062038499420947,73.29627803703974,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,73.29627803703974
2012-05-07 11:30:00,9.85,9.85,9.75,9.75,9.569090774355784,9.435000000000011,10.109666666666667,,,1100,510.75,,,,,,,,,,,,,,,,42.482358480598634,22.184747830244643,42.482358480598634,22.184747830244643,85.76640550990624,50.0,90.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0,85.76640550990624
2012-05-08 10:30:00,9.65,9.65,9.65,9.65,9.585272619484627,9.535000000000013,10.061666666666667,,,200,515.75,,,,,,,,,,,,,,,,52.24151071378446,26.192316214716612,52.24151071378446,26.192316214716612,59.36444368830019,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,59.36444368830019
2012-05-09 11:30:00,9.84,9.84,9.84,9.84,9.636218095587703,9.695000000000013,10.019,,,500,535.75,,,,,,,,,,,,,,,,56.38518798294443,30.21803245048032,56.38518798294443,30.21803245048032,81.27200116833943,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,81.27200116833943
2012-05-11 10:30:00,9.5,9.5,9.5,9.5,9.608974476470165,9.685000000000011,9.962333333333332,,,100,535.75,,,,,,,,,,,,,,,,57.697327413837186,33.88193844559457,57.697327413837186,33.88193844559457,27.742691004373604,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,27.742691004373604
2012-05-17 14:30:00,9.36,9.36,9.36,9.36,9.559179581176132,9.587500000000013,9.901000000000002,,,725,552.0,,,,,,,,,,,,,,,,57.48977973896191,37.02965061804355,57.48977973896191,37.02965061804355,17.986555706423854,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,17.986555706423854
2012-05-18 12:30:00,9.15,9.15,8.7,8.7,9.387343664940904,9.35000000000001,9.821,,,300,552.75,,,,,,,,,,,,,,,,33.65138027295873,36.57921457203224,33.65138027295873,36.57921457203224,4.167703736909473,50.0,90.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,4.167703736909473
2012-05-22 13:30:00,7.33,7.33,7.33,7.33,8.975874931952722,8.722500000000009,9.698666666666666,,,100,526.15,,,,,,,,,,,,,,,,28.143039546721862,35.45439123532419,28.143039546721862,35.45439123532419,0.9947834941330741,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947834941330741
2012-05-23 15:30:00,7.55,7.55,7.55,7.55,8.690699945562178,8.23500000000001,9.580333333333332,,,100,496.25,,,,,,,,,,,,,,,,15.281990361170573,32.76473778543704,15.281990361170573,32.76473778543704,20.446348319506573,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.446348319506573
2012-05-24 09:30:00,7.8,7.8,7.8,7.8,8.51255995644974,7.8450000000000095,9.480333333333332,,,100,466.25,,,,,,,,,,,,,,,,8.81714984112024,29.571726059528128,8.81714984112024,29.571726059528128,45.00353320864645,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,45.00353320864645
2012-05-24 12:30:00,7.615,7.615,7.615,7.615,8.333047965159793,7.573750000000009,9.384166666666664,,,100,461.25,,,,,,,,,,,,,,,,22.106200723944742,28.576322681450353,22.106200723944742,28.576322681450353,30.89084014916776,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,30.89084014916776
2012-05-24 15:30:00,7.13,7.26,7.13,7.26,8.118438372127834,7.556250000000012,9.2775,,,300,394.3,,,,,,,,,,,,,,,,21.19058976143617,27.59155829211513,21.19058976143617,27.59155829211513,14.018920862591456,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.018920862591456
2012-05-29 09:30:00,7.78,7.78,7.78,7.78,8.050750697702266,7.613750000000012,9.191166666666666,,,1000,438.35,,,,,,,,,,,,,,,,18.392122678205734,26.36496687692721,18.392122678205734,26.36496687692721,66.93128069407167,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,66.93128069407167
2012-05-30 15:30:00,8.51,8.51,8.51,8.51,8.142600558161813,7.791250000000012,9.124833333333333,,,100,435.35,,,,,,,,,,,,,,,,31.41570626350422,27.038398795137482,31.41570626350422,27.038398795137482,87.87732846425196,50.0,90.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0,87.87732846425196
2012-05-31 14:30:00,8.86,8.86,8.85,8.85,8.284080446529451,8.10000000000001,9.102166666666667,,,700,415.35,,,,,,,,,,,,,,,,33.62579528830682,27.91671832756006,33.62579528830682,27.91671832756006,92.37580045586813,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,92.37580045586813
2012-06-05 11:30:00,8.84,8.84,8.84,8.84,8.395264357223562,8.49500000000001,9.076833333333333,,,100,415.35,,,,,,,,,,,,,,,,56.903694873490494,31.78164853368412,56.903694873490494,31.78164853368412,90.40247782988537,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,90.40247782988537
2012-06-07 15:30:00,9.11,9.11,9.11,9.11,8.538211485778849,8.82750000000001,9.052166666666665,,,100,405.35,,,,,,,,,,,,,,,,57.63719485239053,35.229054709511644,57.63719485239053,35.229054709511644,95.54337948408512,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,95.54337948408512
2012-06-18 09:30:00,8.91,8.91,8.79,8.79,8.58856918862308,8.89750000000001,9.0135,,,212,410.95,,,,,,,,,,,,,,,,59.986661476139275,38.53006894506199,59.986661476139275,38.53006894506199,42.09541462485849,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,42.09541462485849
2012-06-22 13:30:00,8.5,8.5,8.5,8.5,8.570855350898464,8.81000000000001,8.9735,,,100,340.95,,,,,,,,,,,,,,,,55.78934899257043,40.83130628472977,55.78934899257043,40.83130628472977,20.902109077063074,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,20.902109077063074
2012-06-26 12:30:00,8.0,8.15,8.0,8.15,8.486684280718771,8.63750000000001,8.927833333333332,,,260,343.95,,,,,,,,,,,,,,,,52.68653663664605,42.41200366498529,52.68653663664605,42.41200366498529,9.435573152070548,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,9.435573152070548
2012-06-26 15:30:00,8.25,8.25,8.25,8.25,8.439347424575018,8.42250000000001,8.886833333333332,,,900,354.85,,,,,,,,,,,,,,,,40.17814842767793,42.11415630001097,40.17814842767793,42.11415630001097,31.049796310762677,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,31.049796310762677
2012-07-19 11:30:00,8.47,8.72,8.47,8.47,8.445477939660012,8.34250000000001,8.848833333333333,,,2796,439.65,,,,,,,,,,,,,,,,41.052317007303564,41.97257772764998,41.052317007303564,41.97257772764998,66.36755382481272,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,66.36755382481272
2012-07-20 10:30:00,8.55,8.55,8.55,8.55,8.46638235172801,8.355000000000011,8.8135,,,300,444.65,,,,,,,,,,,,,,,,48.56364782148943,42.85138707349524,48.56364782148943,42.85138707349524,75.49592332945039,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,75.49592332945039
2012-07-26 10:30:00,8.79,8.79,8.79,8.79,8.531105881382407,8.515000000000011,8.7875,,,195,429.4,,,,,,,,,,,,,,,,50.775937192783594,43.90799375606703,50.775937192783594,43.90799375606703,90.67752022580656,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,90.67752022580656
2012-08-01 09:30:00,8.13,8.13,8.13,8.13,8.450884705105926,8.485000000000014,8.738499999999998,,,100,429.4,,,,,,,,,,,,,,,,53.63963306109882,45.2055456634046,53.63963306109882,45.2055456634046,20.573241450525515,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,20.573241450525515
2012-08-13 11:30:00,7.96,7.96,7.96,7.96,8.352707764084741,8.357500000000012,8.672499999999998,,,200,403.15,,,,,,,,,,,,,,,,38.9443538192998,44.370720084190616,38.9443538192998,44.370720084190616,14.713331982004705,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,14.713331982004705
2012-08-17 12:30:00,7.48,7.48,7.48,7.48,8.178166211267794,8.090000000000012,8.601833333333332,,,221,399.2,,,,,,,,,,,,,,,,36.409305384806046,43.30919812427268,36.409305384806046,43.30919812427268,5.6406182870031785,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,5.6406182870031785
2012-08-17 14:30:00,7.75,7.75,7.75,7.75,8.092532969014233,7.830000000000013,8.541833333333331,,,100,399.2,,,,,,,,,,,,,,,,30.22669010843961,41.564863722161604,30.22669010843961,41.564863722161604,44.28838708335162,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,44.28838708335162
2012-08-31 10:30:00,7.62,7.62,7.62,7.62,7.998026375211388,7.702500000000013,8.487499999999999,,,200,404.2,,,,,,,,,,,,,,,,30.581706799667028,40.10044279916232,30.581706799667028,40.10044279916232,31.761360048239297,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,31.761360048239297
2012-09-11 13:30:00,7.13,7.13,7.13,7.13,7.824421100169109,7.495000000000013,8.418499999999998,,,100,404.2,,,,,,,,,,,,,,,,29.449564086456604,38.68032563746824,29.449564086456604,38.68032563746824,10.14006643835333,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,10.14006643835333
2012-09-14 11:30:00,7.22,7.22,7.2,7.2,7.6995368801352875,7.425000000000013,8.340499999999999,,,500,424.2,,,,,,,,,,,,,,,,25.227703957130927,36.88664274675659,25.227703957130927,36.88664274675659,24.771783791283102,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,24.771783791283102
2012-09-18 13:30:00,7.3,7.3,7.3,7.3,7.6196295041082305,7.312500000000013,8.258833333333332,,,300,424.2,,,,,,,,,,,,,,,,20.843742083600066,34.74758932500239,20.843742083600066,34.74758932500239,48.65749659605654,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,48.65749659605654
2012-09-19 11:30:00,7.22,7.22,7.22,7.22,7.539703603286584,7.212500000000013,8.17783333333333,,,200,384.2,,,,,,,,,,,,,,,,23.627993570360502,33.2649765577168,23.627993570360502,33.2649765577168,32.26590122943897,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,32.26590122943897
2012-09-19 13:30:00,7.21,7.21,7.2,7.2,7.471762882629268,7.230000000000013,8.08983333333333,,,437,401.05,,,,,,,,,,,,,,,,25.298997354982234,32.20284599735219,25.298997354982234,32.20284599735219,27.61454721560338,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,27.61454721560338
2012-09-19 14:30:00,7.2,7.2,7.2,7.2,7.417410306103416,7.230000000000013,8.013166666666663,,,300,381.05,,,,,,,,,,,,,,,,24.588059117513595,31.18754108004038,24.588059117513595,31.18754108004038,27.61454721560338,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,27.61454721560338
2012-10-01 12:30:00,7.4,7.4,7.4,7.4,7.413928244882731,7.255000000000013,7.94783333333333,,,100,381.05,,,,,,,,,,,,,,,,24.347830748985103,30.275579702566343,24.347830748985103,30.275579702566343,89.30202817406469,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,89.30202817406469
2012-10-01 13:30:00,7.36,7.36,7.36,7.36,7.403142595906185,7.290000000000014,7.903166666666664,,,200,386.05,,,,,,,,,,,,,,,,26.28001207183455,29.742837351802105,26.28001207183455,29.742837351802105,66.5994034209352,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,66.5994034209352
2012-10-01 14:30:00,7.4,7.4,7.4,7.4,7.402514076724947,7.340000000000014,7.905499999999997,,,1200,435.45,,,,,,,,,,,,,,,,29.83347085686037,29.75492181914321,29.83347085686037,29.75492181914321,77.85761045655893,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,77.85761045655893
2012-10-04 09:30:00,7.1,7.1,7.1,7.1,7.342011261379958,7.315000000000015,7.890499999999998,,,200,440.45,,,,,,,,,,,,,,,,37.048155703438795,30.727353003715947,37.048155703438795,30.727353003715947,12.856296247602828,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,12.856296247602828
2012-10-04 14:30:00,7.23,7.23,7.23,7.23,7.319609009103968,7.272500000000014,7.871499999999997,,,100,432.45,,,,,,,,,,,,,,,,26.242633098524767,30.12939034969046,26.242633098524767,30.12939034969046,49.4396360769297,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,49.4396360769297
2012-10-04 15:30:00,7.23,7.23,7.22,7.22,7.299687207283175,7.237500000000014,7.858333333333329,,,300,402.45,,,,,,,,,,,,,,,,30.128430831009226,30.129262413866297,30.128430831009226,30.129262413866297,46.440274922525155,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,46.440274922525155
2012-10-05 15:30:00,7.49,7.49,7.49,7.49,7.33774976582654,7.260000000000017,7.865999999999996,,,100,267.65,,,,,,,,,,,,,,,,33.84079736627896,30.62413374085465,33.84079736627896,30.62413374085465,87.47441364922933,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,87.47441364922933
2012-11-13 10:30:00,7.89,7.89,7.66,7.66,7.402199812661233,7.400000000000015,7.8619999999999965,,,400,272.65,,,,,,,,,,,,,,,,43.13683770492618,32.29249426939752,43.13683770492618,32.29249426939752,93.6248976834343,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,93.6248976834343
2012-12-10 10:30:00,8.6,8.6,8.6,8.6,7.641759850128987,7.742500000000014,7.864999999999997,,,350,280.4,,,,,,,,,,,,,,,,66.13085007142269,36.804275043000885,66.13085007142269,36.804275043000885,99.0085769326192,50.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0085769326192
2012-12-10 11:30:00,8.82,8.82,8.82,8.82,7.877407880103188,8.142500000000016,7.863999999999995,,,300,290.4,,,,,,,,,,,,,,,,82.19132207224348,42.85588131356656,82.19132207224348,42.85588131356656,99.2894506431752,50.0,90.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,99.2894506431752
2012-12-10 16:30:00,9.16,9.16,9.15,9.15,8.131926304082551,8.557500000000013,7.874333333333329,,,300,295.4,,,,,,,,,,,,,,,,83.26803733924746,48.244168783657344,83.26803733924746,48.244168783657344,99.61590073825151,50.0,90.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,99.61590073825151
2012-12-11 10:30:00,9.76,9.77,9.76,9.77,8.45954104326604,9.085000000000015,7.896333333333329,,,400,304.35,,,,,,,,,,,,,,,,84.76172963338145,53.113176896953895,84.76172963338145,53.113176896953895,99.8591162350548,50.0,90.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,99.8591162350548
2012-12-13 11:30:00,10.04,10.04,10.04,10.04,8.775632834612832,9.445000000000013,7.937999999999996,,,100,304.35,,,,,,,,,,,,,,,,90.85333460180904,58.14519792426792,90.85333460180904,58.14519792426792,99.9091954454972,50.0,90.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,99.9091954454972
2012-12-18 11:30:00,10.03,10.03,10.03,10.03,9.026506267690266,9.747500000000015,7.988999999999995,,,200,304.35,,,,,,,,,,,,,,,,91.09670709578585,62.538732480470316,91.09670709578585,62.538732480470316,97.34600492470726,50.0,90.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,97.34600492470726
2012-12-18 12:30:00,10.03,10.03,10.03,10.03,9.227205014152213,9.967500000000015,8.051666666666662,,,450,321.85,,,,,,,,,,,,,,,,92.04396172944406,66.47276304700014,92.04396172944406,66.47276304700014,97.34600492470726,50.0,90.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,97.34600492470726
2012-12-18 14:30:00,10.13,10.15,10.02,10.02,9.385764011321774,10.030000000000015,8.110666666666663,,,300,311.85,,,,,,,,,,,,,,,,91.93748597096427,69.86805943686203,91.93748597096427,69.86805943686203,88.28602223531568,50.0,90.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,88.28602223531568
